0.138951,0.577041
0.153149,0.582382
0.146219,0.587696
0.146317,0.592353
0.125302,0.597648
0.125471,0.605632
0.125682,0.615612
0.125907,0.626258
0.126033,0.632246
0.119131,0.63889
0.119286,0.646209
0.119441,0.653528
0.119623,0.662178
0.112778,0.671483
0.10589,0.678793
0.0777903,0.682082
0.0567473,0.686046
0.0849592,0.68808
0.120214,0.690123
0.120256,0.692119
0.0921141,0.693412
0.134411,0.695464
0.183708,0.69553
0.268218,0.695642
0.359769,0.695764
0.472477,0.697245
0.528802,0.696654
0.641468,0.696139
0.733062,0.698257
0.810514,0.697695
0.880953,0.698454
0.972505,0.698576
0.909179,0.701153
0.831684,0.699719
0.747203,0.700937
0.599339,0.702071
0.472575,0.701902
0.289471,0.701659
0.162721,0.702155
0.0711414,0.700703
0.0359713,0.702652
0.0923672,0.705388
0.141678,0.706119
0.162904,0.710805
0.184088,0.713495
0.212342,0.717524
0.219469,0.721526
0.247695,0.724225
0.261864,0.728235
0.29009,0.730934
0.318316,0.733633
0.35357,0.735676
0.367683,0.737026
0.388853,0.73905
0.339612,0.741646
0.276286,0.744223
0.219975,0.745478
0.177776,0.748084
0.16379,0.752722
0.170931,0.757389
0.156944,0.762028
0.142986,0.767997
0.136098,0.775307
0.115167,0.784594
0.122378,0.792587
0.115491,0.799897
0.108589,0.806541
0.101729,0.815181
0.101855,0.82117
0.123095,0.82652
0.151349,0.83055
0.186618,0.833258
0.144448,0.837194
0.10932,0.84114
0.102362,0.845122
0.102418,0.847784
0.179899,0.848552
0.278507,0.849349
0.348918,0.848777
0.433427,0.84889
0.510908,0.849658
0.595417,0.84977
0.672884,0.849873
0.743323,0.850633
0.806691,0.850052
0.898271,0.851504
0.827889,0.853406
0.701125,0.853238
0.623672,0.8538
0.546219,0.854362
0.440582,0.854222
0.327903,0.854072
0.215224,0.853922
0.144785,0.853163
0.0954878,0.853097
0.0321619,0.855674
0.102643,0.858429
0.159053,0.861831
0.173264,0.867838
0.19449,0.872524
0.222772,0.877884
0.258069,0.881923
0.300365,0.883975
0.335634,0.886684
0.370874,0.888061
0.385015,0.890741
0.342817,0.893346
0.293562,0.895277
0.230222,0.897189
0.173967,0.901106
0.152994,0.908397
0.160219,0.917056
0.153331,0.924365
0.132303,0.928994
0.118344,0.934964
0.118457,0.940287
0.111527,0.9456
0.132724,0.948955
0.104611,0.951579
0.125822,0.955599
0.147006,0.958289
0.175204,0.959657
0.175246,0.961653
0.14009,0.964268
0.104948,0.967548
0.0909755,0.972852
0.112173,0.976207
0.161498,0.977603
0.231923,0.977697
0.288234,0.976441
0.386843,0.977237
0.464338,0.978671
0.534762,0.978765
0.612215,0.978203
0.675611,0.978952
0.724909,0.979018
0.760135,0.97973
0.809418,0.97913
0.900998,0.980583
0.823559,0.981811
0.760191,0.982392
0.633427,0.982223
0.513719,0.982729
0.415111,0.981932
0.309488,0.982457
0.210894,0.982326
0.126399,0.982879
0.0278184,0.983413
0.00670509,0.98405
0.0631009,0.986787
0.105384,0.988174
0.140666,0.991547
0.161878,0.995567
